min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,class
40,1399,1460,142,40,45,1460,61,11627,122504,1092883,179065,25,193289,1068660,228535,823470596,6,1807,2529642,1221,55106,lime
40,46,1136,46,40,1484,1492,83,60,145274,1141144,142319,6,98269,1040771,132534,1411462767,6,4028,187949,5866,8707207,lime
40,164,573,196,40,723,1500,709,94,159386,448771,181402,21,39568,192749,85658,111878778,6,13,2132,13,9401,lime
40,1396,1492,211,40,43,1492,51,1340,143784,999562,286118,21,240967,1016261,345291,329529722,6,1743,2434674,1063,45898,lime
52,315,675,273,64,502,507,43,1066,160790,935647,145458,119932,511612,935651,190567,719273179,6,203,64142,104,52285,HTTP
40,49,1452,77,40,1445,1452,88,1306,533460,1905810,279164,6,326372,1086026,325922,1464491074,6,1340,65880,2420,3498552,lime
40,63,1366,120,40,1426,1492,270,54,266649,951947,279694,7,233141,845881,270852,324601551,6,161,10256,169,241018,lime
52,56,1492,37,52,1488,1492,60,61,198117,1631995,205835,5,131937,1441861,191593,1422539150,6,7131,406410,10733,15976814,lime
40,49,1492,66,40,1478,1492,112,54,244291,1783572,241760,6,167675,1153302,227080,949754634,6,1425,70605,2040,3016137,lime
40,65,1221,115,40,1457,1500,216,72,290619,997589,314906,6,131509,1718282,284450,542355938,6,182,11994,273,398005,lime
40,45,1400,45,40,1395,1400,74,1837,323878,1613639,237524,6,211644,1312449,253637,1438725481,6,4038,184512,6184,8629558,lime
40,194,668,259,40,472,1161,589,24011,250533,420162,147317,4091,208270,325831,145453,1252667,6,6,1167,5,2362,lime
40,130,572,216,40,350,1500,584,6320,392751,640030,260388,24,392749,1320253,586301,1963786,6,6,780,6,2101,lime
40,236,563,245,40,897,1423,704,62879,172485,322314,134313,2646,317115,563508,286561,33926997,6,7,1657,8,7183,lime
40,126,629,221,40,298,1492,537,2525,96995,241868,122165,3005,96993,237976,127487,3428435,6,7,885,7,2090,lime
40,307,1392,514,40,520,1492,653,13867,145519,211847,92495,23,135097,249904,122595,873118,6,7,2152,6,3120,lime
40,1401,1492,200,40,42,1492,42,1295,242278,1041583,351622,24,331498,1026754,379197,1462445506,6,4189,5871459,3132,133613,lime
40,1401,1492,200,40,41,1384,27,869,115297,1015990,209225,1017,200607,1033548,261743,1466445861,6,9147,12820444,5362,222012,lime
40,45,1500,39,40,1486,1500,119,30,205470,1639775,199013,6,142239,1592893,190521,1426780064,6,5706,256807,8284,12313709,lime
40,1396,1452,133,40,43,1452,55,5503,264349,1493334,343873,23,310932,1436793,356796,1476185570,6,1689,2359353,1518,66343,lime
40,47,1492,55,40,1483,1492,86,62,250516,1712971,217592,6,159204,1424273,209741,1425092828,6,3206,152769,5024,7452504,lime
40,1403,1460,129,40,41,1269,23,1369,105513,1042898,151769,362,153220,1047966,179293,1447546454,6,12429,17443698,8587,353747,lime
40,1370,1460,202,40,42,1460,29,104,122653,996519,186360,42,161234,996519,201119,1488244176,6,10302,14119206,7876,338568,lime
40,44,651,21,40,1487,1500,102,99,115146,999326,101939,6,66334,932786,93641,796013356,6,2054,91608,3535,5256641,lime
40,181,596,276,40,412,1500,631,7998,349085,535383,295809,24,129802,511868,254726,1047255,6,4,724,5,2061,lime
40,1401,1492,201,40,41,965,23,740,74877,1050639,119785,975,119962,999669,143313,1457875372,6,17040,23878601,10700,445749,lime
40,1393,1492,216,40,46,1492,80,16965,92294,1030629,86669,26,121800,999176,103631,1342638639,6,1543,2150431,1232,57470,lime
40,44,576,16,40,1488,1492,57,61,104453,1363868,118030,6,71293,1156795,108477,1428630136,6,12801,566663,18742,27906752,lime
40,47,1492,49,40,1485,1492,78,54,213342,1658106,218060,6,146385,1270962,200386,1316479493,6,2503,118915,3607,5357249,lime
40,45,1460,40,40,1457,1460,55,41,221974,1684723,207635,6,136244,1554992,193182,1430708896,6,6283,284720,10304,15013298,lime
52,323,655,273,64,501,507,50,142,151789,907488,135742,130663,523342,907494,245996,589865309,6,153,49548,76,38089,HTTP
40,219,1051,301,40,548,1492,606,11919,386195,1110766,285679,22,226775,1105271,339572,141766097,6,14,3075,14,7684,lime
40,55,1500,93,40,1472,1500,163,4634,327918,994153,280805,7,225863,1587781,289760,573123842,6,461,25684,629,926422,lime
40,45,1444,37,40,1482,1492,90,40,122324,1311383,116382,6,83847,1355743,111696,1425910029,6,6782,308719,9830,14574972,lime
40,45,1492,39,40,1477,1492,116,97,128985,1058724,107408,6,76950,860324,101860,1421601538,6,5693,261546,9469,13991309,lime
40,1400,1420,68,40,41,1420,28,406,197277,1045922,288833,13,280553,1046295,319361,1450262577,6,5195,7276116,3720,155319,lime
40,1396,1452,132,40,44,1452,67,3982,498354,1393857,334036,21,622539,1473230,353746,1470696942,6,2500,3491483,2007,89317,lime
40,1401,1500,218,40,41,1389,22,179,40711,998808,97085,297,68204,998805,120804,1432313168,6,32540,45611573,19454,802605,lime
40,44,1492,59,40,1495,1500,69,52,237919,1654054,302053,7,151075,1099436,192656,1468111122,6,2732,122491,4628,6919153,lime
40,1400,1500,221,40,42,1500,39,888,111604,999941,226406,25,197565,1039662,292915,1342452142,6,5764,8073966,3425,144520,lime
52,57,1492,40,52,1486,1492,74,62,230871,1720908,221180,6,165775,1543448,212837,1439127849,6,6109,349833,8565,12732435,lime
40,52,546,54,40,1469,1492,155,65,349166,997467,328534,6,200578,1013369,307215,515382335,6,343,17918,571,839113,lime
40,48,1492,62,40,1483,1492,94,100,193730,1254729,224077,6,139228,1391561,214589,811113716,6,1609,78476,2201,3264444,lime
40,1399,1460,142,40,45,1460,61,11627,122297,1092883,178661,25,193103,1068660,228318,834409216,6,1819,2546506,1228,55386,lime
40,46,1136,45,40,1484,1492,83,60,145502,1141144,142676,6,98341,1040771,132600,1421331859,6,4079,190133,5950,8832535,lime
40,1396,1492,211,40,43,1492,50,1340,145115,999562,287245,21,241565,1016261,345555,339588675,6,1763,2462434,1083,46722,lime
52,314,675,273,64,502,507,43,1066,163319,935647,148258,119932,512530,935651,185241,729931532,6,206,64851,106,53299,HTTP
40,49,1452,77,40,1445,1452,87,1306,533087,1905810,279161,6,326288,1086026,325757,1474221832,6,1346,66156,2431,3514524,lime
40,58,1366,103,40,1442,1492,236,54,243540,951947,259089,7,222120,845881,254210,334970744,6,218,12680,225,324570,lime
52,56,1492,36,52,1488,1492,60,61,197986,1631995,205537,5,132039,1441861,191394,1433083478,6,7178,409046,10791,16063350,lime
40,49,1492,65,40,1478,1492,110,54,243639,1783572,244415,6,167357,1153302,227781,959313569,6,1468,72469,2101,3107149,lime
40,64,1221,112,40,1459,1500,212,72,309408,997589,323025,6,138645,1718282,291642,552589116,6,191,12402,284,414505,lime
40,45,1400,45,40,1395,1400,74,1837,323629,1613639,237708,6,211364,1312449,253602,1449070350,6,4073,185996,6241,8709358,lime
40,134,596,226,40,362,1500,534,397,261913,535383,297878,24,185865,511868,253732,3043900,6,6,804,7,2534,lime
40,137,615,234,40,322,1492,578,1932,110500,279096,139506,2629,110498,298958,147100,552532,6,6,823,6,1934,lime
40,1401,1492,200,40,42,1492,41,1295,242243,1041583,351503,24,331582,1026754,379082,1472965930,6,4233,5933467,3163,134865,lime
40,1401,1492,200,40,41,1384,27,869,115200,1015990,209322,1017,200628,1033548,262017,1476587153,6,9195,12887900,5386,222972,lime
40,44,1500,38,40,1486,1500,119,30,205272,1639775,198821,6,142112,1592893,190343,1436534801,6,5759,259091,8360,12427709,lime
40,1396,1452,133,40,43,1452,55,5503,264349,1493334,343873,23,310932,1436793,356796,1486534994,6,1697,2370689,1526,66663,lime
40,47,1492,55,40,1483,1492,86,60,249749,1712971,217777,6,158582,1424273,209640,1435144228,6,3256,154917,5107,7575456,lime
40,1403,1460,129,40,41,1269,23,1369,105710,1042898,152335,362,153154,1047966,179773,1457669572,6,12493,17533858,8651,356307,lime
40,1370,1460,202,40,42,1460,29,104,122657,996519,186439,42,161252,996519,201220,1497837255,6,10360,14200934,7920,340352,lime
40,44,651,21,40,1487,1500,103,99,115475,999326,103084,6,66513,932786,94288,806154872,6,2136,95104,3678,5469717,lime
40,1401,1492,201,40,41,965,23,740,74948,1050639,119940,975,120055,999669,143482,1468218538,6,17162,24049705,10778,448893,lime
40,1393,1492,215,40,46,1492,79,16965,92093,1030629,85919,26,121515,999176,102896,1352864784,6,1567,2184159,1250,58190,lime
40,44,576,16,40,1489,1492,57,61,104758,1363868,118413,6,71491,1156795,108716,1438618507,6,12859,569191,18830,28038048,lime
40,47,1492,49,40,1485,1492,80,54,212362,1658106,217349,6,146134,1270962,199921,1326366395,6,2561,121531,3679,5463493,lime
40,45,1460,40,40,1457,1460,55,41,222281,1684723,207565,6,136369,1554992,193209,1440852433,6,6320,286336,10369,15108198,lime
52,323,655,273,64,501,507,50,142,151080,907488,135078,130663,523342,907494,245996,599990733,6,155,50193,77,38596,HTTP
40,55,1500,92,40,1473,1500,161,4634,336209,994153,285427,7,230893,1587781,294498,582862872,6,473,26232,647,953422,lime
52,56,1452,69,52,1441,1452,115,1540,947215,1850798,450147,6,347222,1291555,312256,1440699067,6,755,42531,2325,3351162,lime
40,45,1444,37,40,1482,1492,90,40,122159,1311383,116192,6,83761,1355743,111539,1435787233,6,6872,312595,9958,14765948,lime
40,448,1064,437,40,371,1129,500,38708,277201,732394,156006,2406,168069,1124608,288530,206044378,6,20,8972,19,7060,lime
40,169,677,200,40,747,1460,676,1298,247435,574683,228159,21,50676,248956,110857,186300392,6,15,2547,10,7476,lime
40,45,1492,39,40,1477,1492,116,97,129036,1058724,107636,6,76946,860324,102091,1431564772,6,5768,264758,9599,14183337,lime
40,1400,1420,68,40,41,1420,28,406,197011,1045922,288699,13,280255,1046295,319259,1460264163,6,5237,7335140,3749,156479,lime
40,1396,1452,132,40,44,1452,67,3982,498983,1393857,334454,21,623118,1473230,353975,1480880130,6,2511,3506895,2017,89717,lime
40,1401,1500,218,40,41,1389,22,179,40831,998808,97682,297,68347,998805,121523,1438972241,6,32582,45670597,19496,804285,lime
40,44,1492,59,40,1495,1500,69,52,238310,1654054,301960,7,151074,1099436,192582,1477953182,6,2751,123287,4666,6976153,lime
40,1400,1500,221,40,42,1500,38,888,111674,999941,226688,25,197873,1039662,293420,1353174542,6,5818,8149854,3454,145680,lime
52,57,1492,40,52,1486,1492,74,62,230919,1720908,221221,6,165645,1543448,212584,1448948143,6,6154,352337,8631,12830907,lime
40,51,546,53,40,1470,1492,153,64,352807,997467,330178,6,204138,1013369,310319,524840364,6,355,18446,590,867461,lime
40,48,1492,62,40,1483,1492,93,100,195606,1254729,226655,6,140249,1391561,216707,820616341,6,1625,79148,2227,3303236,lime
40,1399,1460,142,40,45,1460,60,11627,122117,1092883,178134,25,193230,1068660,227838,843762207,6,1834,2567422,1237,55746,lime
40,46,1136,45,40,1484,1492,82,60,146169,1141144,143567,6,98863,1040771,133152,1431348152,6,4129,192397,6020,8936975,lime
40,267,1492,442,40,505,1492,621,1350,523104,841815,333074,4794,332588,836906,372347,95987951,6,11,2945,9,4549,lime
40,1396,1492,211,40,43,1492,49,1340,146563,999562,288294,21,241717,1016261,345331,350182560,6,1806,2522950,1119,48174,lime
52,314,675,273,64,502,507,42,1066,162713,935647,147783,119932,512530,935651,185241,739528800,6,208,65496,107,53806,HTTP
40,265,1229,406,40,604,1492,666,15981,232833,389764,131512,20,85744,212528,113269,93237473,6,9,2387,8,4835,lime
40,49,1452,77,40,1445,1452,87,1306,532385,1905810,279158,6,325627,1086026,325552,1484529801,6,1355,66548,2451,3543564,lime
40,54,1366,89,40,1454,1492,204,54,208482,951947,247733,7,194292,845881,243960,344732457,6,293,15840,302,439350,lime
52,56,1492,36,52,1488,1492,60,61,198359,1631995,205754,5,132256,1441861,191627,1443495635,6,7217,411170,10852,16154362,lime
40,49,1492,64,40,1479,1492,109,54,243068,1783572,243373,6,166880,1153302,227031,969666904,6,1514,74473,2169,3208605,lime
40,315,741,345,40,596,1500,673,10078,504112,998146,698669,24,300820,1008226,479556,56349221,6,7,2208,8,4772,lime
40,64,1221,111,40,1460,1500,209,72,305811,997589,322846,6,136445,1718282,289827,562809250,6,196,12626,292,426505,lime
40,45,1400,45,40,1395,1400,74,1837,323361,1613639,237543,6,211446,1312449,253507,1458367142,6,4088,186716,6258,8733158,lime
40,368,741,353,40,536,1500,655,10078,504112,998146,698669,24,300820,1008226,479556,59106471,6,8,2949,9,4824,lime
52,146,608,226,52,320,1452,558,165433,233904,391310,90281,3167,190631,556739,225556,1169521,6,6,876,6,1924,lime
40,1401,1492,200,40,42,1492,41,1295,242270,1041583,351381,24,331482,1026754,378896,1482485218,6,4265,5978091,3188,135865,lime
40,1401,1492,200,40,41,1384,27,869,115269,1015990,209405,1017,200609,1033548,262045,1484784214,6,9226,12931552,5408,223864,lime
40,44,1500,38,40,1486,1500,118,30,205661,1639775,198989,6,142416,1592893,190578,1446683855,6,5791,260503,8407,12498209,lime
40,1396,1452,132,40,43,1452,54,5503,266579,1493334,344085,23,313172,1436793,356606,1496351168,6,1706,2383197,1535,67035,lime
40,47,1492,55,40,1483,1492,86,60,250763,1712971,218413,6,159317,1424273,210379,1444933323,6,3282,156093,5145,7632152,lime
40,1403,1460,129,40,41,1269,23,1369,105919,1042898,152867,362,153181,1047966,180234,1467575914,6,12544,17605038,8702,358359,lime
40,1370,1460,202,40,42,1460,29,104,122689,996519,186453,42,161356,996519,201253,1507949947,6,10428,14292974,7969,342348,lime
40,44,651,21,40,1487,1500,102,99,115606,999326,103013,6,66604,932786,94033,816145093,6,2220,98812,3823,5686037,lime
40,1401,1492,201,40,41,965,23,740,74916,1050639,120040,975,120017,999669,143637,1478528698,6,17307,24254085,10867,452477,lime
40,1394,1492,215,40,46,1492,79,16965,92086,1030629,85879,26,121467,999176,102837,1361938930,6,1570,2188635,1253,58322,lime
40,44,576,16,40,1489,1492,57,61,104745,1363868,118288,6,71459,1156795,108617,1448602620,6,12956,573299,18978,28258864,lime
40,47,1492,48,40,1485,1492,80,54,213479,1658106,217787,6,146979,1270962,200646,1336246838,6,2594,123051,3727,5535109,lime
40,45,1460,41,40,1456,1460,55,41,222523,1684723,207710,6,136485,1554992,193244,1450386669,6,6356,288336,10430,15196128,lime
52,323,655,273,64,501,507,50,142,150366,907488,134432,130663,523342,907494,245996,610113125,6,157,50838,78,39103,HTTP
40,55,1500,91,40,1474,1500,159,4634,336346,994153,286481,7,229880,1587781,294969,593293414,6,483,26680,661,974422,lime
40,45,1444,37,40,1482,1492,89,40,122169,1311383,116419,6,83784,1355743,111558,1445747878,6,6953,316111,10074,14939020,lime
40,45,1492,39,40,1477,1492,115,97,129008,1058724,107462,6,76949,860324,101997,1441597162,6,5847,268214,9729,14376801,lime
40,1400,1420,68,40,41,1420,28,406,195755,1045922,287657,13,279797,1046295,318649,1470397380,6,5321,7453188,3791,158159,lime
40,116,410,164,40,622,1460,663,94114,196665,300122,103006,25,158356,333669,178086,3932780,6,5,582,6,3734,lime
40,1396,1452,132,40,44,1452,67,3982,499622,1393857,334364,21,623825,1473230,353971,1490904032,6,2525,3526383,2028,90157,lime
40,1401,1500,218,40,41,1389,22,179,41002,999220,98472,297,68598,999221,122500,1451946219,6,32608,45706189,19522,805349,lime
40,44,1492,59,40,1495,1500,69,52,238102,1654054,302318,7,150926,1099436,192559,1488154208,6,2774,124219,4705,7034653,lime
40,1400,1500,221,40,42,1500,38,888,111538,999941,226594,25,197740,1039662,293380,1362757137,6,5845,8188082,3469,146292,lime
40,174,668,224,40,658,1460,682,670,150006,475193,167883,22,45484,175818,86935,92906853,6,10,1744,7,4606,lime
52,57,1492,40,52,1486,1492,74,62,230644,1720908,221478,6,165588,1543448,212526,1458557751,6,6203,355077,8692,12921919,lime
40,51,546,52,40,1471,1492,150,64,359506,997467,332821,6,208724,1184722,315175,534331908,6,371,19182,614,903269,lime
40,48,1492,61,40,1483,1492,93,100,199007,1254729,231166,6,142626,1391561,220666,831053842,6,1642,79908,2251,3339044,lime
40,1399,1460,142,40,45,1460,60,11627,121553,1092883,177067,25,192985,1068660,226842,853697277,6,1858,2601150,1250,56266,lime
40,46,1136,45,40,1484,1492,82,60,146406,1141144,143465,6,98939,1040771,133159,1441399790,6,4191,195069,6117,9081699,lime
40,1397,1492,210,40,42,1492,49,1340,147065,999562,288867,21,242434,1016261,345882,359953298,6,1854,2590926,1149,49386,lime
52,314,675,273,64,502,507,42,1066,162116,935647,147312,119932,512530,935651,185241,749664472,6,210,66141,108,54313,HTTP
40,49,1452,77,40,1445,1452,87,1306,530873,1905810,278823,6,324806,1086026,325010,1494676427,6,1368,67116,2477,3581316,lime
40,51,1366,79,40,1462,1492,183,52,188365,951947,237016,7,179715,845881,233978,354673785,6,376,19484,381,557218,lime
52,56,1492,36,52,1488,1492,59,61,197978,1631995,205519,5,132124,1441861,191451,1453419908,6,7281,414750,10938,16282674,lime
40,49,1492,64,40,1479,1492,108,54,244079,1783572,243635,6,167810,1153302,227639,979721508,6,1549,76029,2217,3280221,lime
40,63,1221,108,40,1462,1500,204,72,300858,997589,319025,6,131324,1718282,283299,571867026,6,204,12946,308,450505,lime
40,45,1400,44,40,1395,1400,74,1837,324094,1613639,237844,6,211969,1312449,254242,1468364054,6,4108,187576,6290,8777958,lime
40,97,464,148,40,325,1492,580,828,121288,432276,203312,23,169802,439651,229454,849045,6,8,776,6,1950,lime
52,149,625,232,52,357,1282,531,94,216916,599562,293458,4068,271144,613812,314101,1084614,6,6,897,5,1787,lime
40,172,548,224,40,376,873,438,40934,354942,585538,193373,3853,432450,785086,334507,2129653,6,7,1204,5,1882,lime
40,130,574,217,40,274,1397,550,15040,193871,358070,140416,4757,194022,353308,143344,2008999,6,6,782,6,1647,lime
40,152,594,246,40,295,1492,586,249415,317137,406725,80902,798,175498,687921,341630,4947878,6,5,762,6,1770,lime
40,328,1206,483,40,603,1439,705,1813,104842,206228,110705,845,132951,240483,117632,3664235,6,6,1970,7,4225,lime
40,1401,1492,200,40,42,1492,41,1295,242646,1041583,351449,24,331494,1026754,378719,1491726466,6,4290,6012791,3211,136797,lime
40,1401,1492,200,40,41,1384,27,869,115516,1015990,209827,1017,200870,1033548,262436,1496472711,6,9269,12991548,5438,225076,lime
40,44,1500,38,40,1486,1500,118,30,206223,1639775,199353,6,142870,1592893,191118,1456813158,6,5816,261611,8444,12553709,lime
40,1396,1452,132,40,43,1452,54,5503,266189,1493334,343704,23,312551,1436793,356198,1505601379,6,1716,2397157,1545,67459,lime
40,47,1492,55,40,1483,1492,86,60,251550,1712971,218765,6,159825,1424273,210845,1455041591,6,3312,157405,5192,7702276,lime
40,1403,1460,129,40,41,1269,23,1369,106083,1042898,153202,362,153180,1047966,180496,1477676119,6,12620,17712062,8768,360999,lime
40,472,1206,553,40,549,1439,699,46995,164964,243249,103971,1079,124975,251647,140766,499938,6,4,1890,5,2746,lime
40,407,1337,568,40,790,1439,595,14345,151636,243607,121164,3943,294573,719126,302329,2991730,6,5,2039,6,4743,lime
40,1370,1460,202,40,42,1460,29,104,123157,996519,186986,42,161819,996519,201743,1517802017,6,10460,14337726,8001,343724,lime
40,44,651,20,40,1487,1500,101,99,115672,999326,102645,6,66651,932786,93962,826124674,6,2305,102440,3970,5905973,lime
40,1401,1492,201,40,41,965,23,740,74903,1050639,120062,975,119931,999669,143646,1488497398,6,17443,24442659,10958,456617,lime
40,1394,1492,215,40,46,1492,79,16965,91981,1030629,85575,26,121009,999176,102398,1374115510,6,1583,2206991,1266,58842,lime
40,44,576,16,40,1489,1492,56,61,104963,1363868,118406,6,71618,1156795,108761,1458568576,6,13024,576215,19075,28403588,lime
40,47,1492,48,40,1485,1492,79,54,213515,1658106,218310,6,146859,1270962,200633,1346374408,6,2641,125051,3799,5642533,lime
40,45,1460,41,40,1456,1460,55,41,222740,1684723,207660,6,136686,1554992,193312,1460542081,6,6387,289728,10475,15261828,lime
52,323,655,273,64,501,507,49,142,149663,907488,133798,130663,523342,907494,245996,620229949,6,159,51483,79,39610,HTTP
40,54,1500,89,40,1475,1500,156,4634,344361,1000004,292006,7,235004,1587781,300408,603610899,6,501,27460,688,1014922,lime
40,45,1444,37,40,1483,1492,89,40,122351,1311383,116377,6,83931,1355743,111606,1455941931,6,7026,319307,10178,15094188,lime
40,45,1492,38,40,1477,1492,114,97,128632,1058724,107248,6,76720,860324,101760,1451495638,6,5941,272346,9887,14610597,lime
40,1400,1420,67,40,41,1420,28,406,195004,1045922,286996,13,278941,1046295,318124,1478804843,6,5376,7530496,3827,159611,lime
40,1396,1452,132,40,44,1452,67,3982,499803,1393857,334152,21,624508,1473230,354133,1500820101,6,2540,3547603,2039,90597,lime
40,1401,1500,218,40,41,1389,22,179,41179,999220,99339,297,68804,999221,123536,1461514186,6,32673,45797441,19587,808009,lime
40,44,1492,58,40,1495,1500,69,52,237928,1654054,302464,7,150760,1099436,192508,1498653457,6,2795,125083,4742,7090153,lime
40,1400,1500,221,40,42,1500,38,888,111063,999941,225971,25,196733,1039662,292636,1372677768,6,5885,8244106,3496,147372,lime
52,57,1492,41,52,1486,1492,75,62,230229,1720908,221085,6,165235,1543448,212206,1469009660,6,6252,358412,8767,13032452,lime
40,51,546,50,40,1472,1492,145,64,362524,997467,330034,6,211243,1184722,314284,545416789,6,396,20278,654,962949,lime
40,48,1492,61,40,1483,1492,92,100,202016,1254729,232074,6,144877,1391561,222096,840475464,6,1665,80888,2282,3385296,lime
40,1400,1460,142,40,44,1460,60,11627,121372,1092883,176735,25,192753,1068660,226498,862541755,6,1867,2613962,1256,56518,lime
40,46,1136,44,40,1484,1492,81,60,146635,1141144,144136,6,99068,1040771,133421,1451297242,6,4252,197737,6209,9218963,lime
40,1396,1492,212,40,43,1492,49,1340,146393,999562,287520,21,240911,1016261,344173,370030433,6,1919,2679826,1191,51481,lime
52,315,675,273,64,502,507,42,1066,161538,935647,146841,119932,512530,935651,185241,759790664,6,212,66786,109,54820,HTTP
40,49,1452,76,40,1445,1452,86,1306,531492,1905810,279266,6,324583,1086026,325295,1504361119,6,1378,67540,2491,3601644,lime
40,50,1366,73,40,1465,1492,170,52,183185,951947,229744,7,175502,845881,227000,364868068,6,442,22304,448,656662,lime
52,57,1492,36,52,1488,1492,60,61,197919,1631995,205373,5,132209,1441861,191407,1463480393,6,7334,418203,11007,16384277,lime
40,48,1492,63,40,1479,1492,106,54,244923,1783572,244033,6,168166,1153302,228304,989585992,6,1584,77513,2271,3360789,lime
40,217,563,299,40,744,1444,808,59473,189455,319437,183822,2842,190875,378909,265919,3381082,6,3,651,4,2976,lime
40,61,1221,103,40,1463,1500,197,72,317852,997589,312888,6,141943,1718282,283149,582865875,6,225,13822,347,507869,lime
40,45,1400,44,40,1395,1400,73,1837,324307,1613639,238231,6,211945,1312449,254459,1479082356,6,4136,188756,6337,8843758,lime
40,152,596,247,40,391,1439,698,16205,159978,226599,96850,4058,145555,223078,122727,639915,6,5,764,4,1567,lime
40,155,611,254,40,391,1439,698,16150,159488,228447,96732,4931,146788,224071,123016,637952,6,5,779,4,1567,lime
40,453,1206,552,40,583,1439,624,46995,174488,243249,87003,12,244854,712554,263009,5905218,6,7,3176,11,6415,lime
40,261,1010,392,40,420,1492,631,1811,111422,213749,105754,22,111420,238166,119745,668566,6,7,1829,7,2944,lime
40,1401,1492,200,40,42,1492,41,1295,242784,1041583,351422,24,331202,1026754,378534,1502951133,6,4322,6057415,3237,137849,lime
40,1401,1492,200,40,41,1384,27,869,115667,1015990,210291,1017,201313,1033548,263124,1506069621,6,9323,13067436,5465,226156,lime
40,44,1500,38,40,1486,1500,118,30,206812,1639775,199586,6,143269,1592893,191469,1466629358,6,5840,262631,8483,12612209,lime
40,1397,1452,132,40,43,1452,54,5503,268406,1493334,344217,23,314828,1436793,356372,1515472347,6,1727,2412849,1556,67911,lime
40,47,1492,54,40,1483,1492,85,60,252428,1712971,219310,6,160381,1424273,211509,1464923648,6,3334,158345,5230,7758972,lime
40,1403,1460,129,40,41,1269,22,1369,106213,1042898,153453,362,152986,1047966,180597,1487161891,6,12694,17815838,8841,363919,lime
40,1370,1460,202,40,43,1460,29,104,123238,996519,186974,42,161757,996519,201661,1527539029,6,10513,14408358,8050,346171,lime
40,44,651,20,40,1487,1500,101,99,115184,999326,102332,6,66362,932786,93817,836059415,6,2401,106604,4137,6153973,lime
40,1401,1492,201,40,41,965,23,740,74867,1050639,119949,975,119848,999669,143519,1498530533,6,17557,24603387,11032,459601,lime
40,1394,1492,215,40,46,1492,79,16965,91975,1030629,85535,26,120963,999176,102339,1382997227,6,1586,2210947,1269,58962,lime
52,179,560,194,52,1223,1500,475,95,25387,388719,46741,104,17472,393496,43673,1203303372,6,358,64255,396,484678,HTTP
40,44,576,16,40,1489,1492,56,61,104913,1363868,118283,6,71563,1156795,108671,1468611002,6,13126,580563,19230,28634848,lime
40,47,1492,48,40,1485,1492,78,54,212973,1658106,219032,6,146327,1270962,200463,1356398462,6,2686,126983,3872,5751449,lime
40,45,1460,40,40,1456,1460,55,41,223116,1684723,207488,6,136890,1554992,193304,1470744747,6,6422,291232,10534,15347968,lime
52,323,655,273,64,501,507,49,142,148985,907488,133168,130663,523342,907494,245996,630350795,6,161,52128,80,40117,HTTP
40,316,1345,465,40,897,1470,636,15,128618,622782,181191,72,102527,601757,157351,1203926995,6,141,44606,140,125706,HTTP
40,216,1051,286,40,583,1492,599,11919,388352,1110766,271113,22,226775,1105271,339572,188028486,6,16,3465,15,8756,lime
40,54,1500,88,40,1475,1500,154,4634,345990,1000004,292378,7,237493,1587781,301429,612339293,6,515,28116,703,1037422,lime
40,45,1444,37,40,1482,1492,89,40,121906,1311383,115989,6,83644,1355743,111276,1465745317,6,7132,324199,10330,15318943,lime
40,45,1492,38,40,1477,1492,114,97,128440,1058724,107011,6,76668,860324,101697,1461435803,6,6014,275578,10010,14793617,lime
52,283,627,313,52,465,1452,674,15186,166801,447536,243383,18,221265,485234,255587,6016839,6,5,1418,7,3260,lime
40,1400,1420,67,40,41,1420,28,406,195125,1045922,286890,13,278697,1046295,317850,1489756849,6,5397,7559964,3848,160487,lime
40,1396,1452,132,40,44,1452,66,3982,499047,1393857,334136,21,623940,1473230,354082,1510269850,6,2561,3576975,2054,91197,lime
40,1401,1500,218,40,41,1389,22,179,41274,999220,99833,297,68892,999221,124116,1472335331,6,32728,45874829,19642,810221,lime
40,44,1492,58,40,1495,1500,68,52,237824,1654054,302575,7,150594,1099436,192455,1507552360,6,2815,125895,4778,7144153,lime
40,1400,1500,221,40,42,1500,38,888,111726,999941,226712,25,197252,1039662,292958,1382268842,6,5921,8294698,3527,148684,lime
52,182,553,194,52,1227,1500,472,142,24785,326637,37870,65,16450,371813,38882,1203280661,6,378,69118,424,520367,HTTP
52,57,1492,41,52,1486,1492,74,62,230593,1720908,221004,6,165219,1543448,212166,1479118933,6,6286,360272,8829,13124956,lime
40,51,546,49,40,1472,1492,144,64,366635,997467,332304,6,214425,1184722,316983,554590462,6,407,20790,670,986821,lime
40,48,1492,61,40,1483,1492,92,100,204861,1254729,235736,6,146795,1391561,225282,851231393,6,1683,81680,2308,3424088,lime
40,1400,1460,141,40,44,1460,60,11627,121774,1092883,177172,25,192476,1068660,226416,874134587,6,1883,2636666,1272,57170,lime
40,46,1136,44,40,1484,1492,80,60,147017,1141144,143967,6,99311,1040771,133493,1461443421,6,4310,200289,6296,9348767,lime
40,177,573,195,40,769,1500,668,94,159386,448771,181402,21,39568,192749,85658,161869880,6,14,2488,15,11545,lime
